# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jun 24 07:25:19 2026
#
# User preference: *
#
# CONSTRAINT:  where (tfopwg_disp like '%CP%')
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmraerr1:    PMRA Upper Unc [mas/yr]
# COLUMN st_pmraerr2:    PMRA Lower Unc [mas/yr]
# COLUMN st_pmralim:     PMRA Limit Flag
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN st_pmdecerr1:   PMDec Upper Unc [mas/yr]
# COLUMN st_pmdecerr2:   PMDec Lower Unc [mas/yr]
# COLUMN st_pmdeclim:    PMDec Limit Flag
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN st_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN st_tmaglim:     TESS Magnitude Limit Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
5110.01,239977528,CP,06h17m37.02s,94.4042690,+31d36m37.19s,31.6103310,-6.2990000,0.082,-0.082,0,-1.7560000,0.068,-0.068,0,2460227.4804570,0.002712,-0.002712,0,30.1584857,0.0001520,-0.0001520,0,3.8520000,0.1990000,-0.1990000,0,2293.0000000,91.4186000,-91.4186000,0,11.2128000,0.6184380,-0.6184380,0,15.1027000,,,,549.0000000,,,,10.2592000,0.006,-0.006,0,392.2590000,8.0990000,-8.0990000,0,6083.0000000,149.4000000,-149.4000000,0,3.7400000,0.0900000,-0.0900000,0,2.3800000,0.1200000,-0.1200000,0,2022-01-25 22:18:19,2024-05-24 12:03:10
512.01,119292328,CP,06h26m35.21s,96.6467020,-38d36m25.96s,-38.6072100,3.0040000,0.042,-0.042,0,-109.0190000,0.044,-0.044,0,2458471.2182040,0.002119,-0.002119,0,7.1887332,0.0000451,-0.0000451,0,2.9505752,0.4082451,-0.4082451,0,285.2579990,24.1535600,-24.1535600,0,1.5254582,1.1745087,-1.1745087,0,112.4619017,,,,830.5601795,,,,8.9767000,0.006,-0.006,0,67.3975000,0.1165500,-0.1165500,0,5581.0000000,187.0000000,-187.0000000,0,4.5216600,0.2653300,-0.2653300,0,0.8826750,0.0489950,-0.0489950,0,2019-03-18 17:05:03,2025-02-21 12:03:22
5126.01,27064468,CP,10h06m38.35s,151.6597830,+18d38m02.63s,18.6340630,-54.5910000,0.101,-0.101,0,-10.6210000,0.092,-0.092,0,2460282.1145070,0.004228,-0.004228,0,5.4589863,0.0000780,-0.0000780,0,3.3900000,0.1640000,-0.1640000,0,1230.0000000,0.4636670,-0.4636670,0,4.4057100,0.2251160,-0.2251160,0,402.1950000,,,,1247.0000000,,,,9.5622500,0.006,-0.006,0,160.4140000,1.5980000,-1.5980000,0,6223.0000000,130.6000000,-130.6000000,0,4.3300000,0.0800000,-0.0800000,0,1.2400000,0.0600000,-0.0600000,0,2022-01-25 22:18:26,2024-02-12 12:02:58
5126.02,27064468,CP,10h06m38.35s,151.6597830,+18d38m02.63s,18.6340630,-54.5910000,0.101,-0.101,0,-10.6210000,0.092,-0.092,0,2460258.3385520,0.009475,-0.009475,0,17.9051919,0.0002375,-0.0002375,0,4.5550000,0.7390000,-0.7390000,0,771.0000000,43.0811000,-43.0811000,0,3.0063300,0.1938850,-0.1938850,0,76.5725000,,,,824.0000000,,,,9.5622500,0.006,-0.006,0,160.4140000,1.5980000,-1.5980000,0,6223.0000000,130.6000000,-130.6000000,0,4.3300000,0.0800000,-0.0800000,0,1.2400000,0.0600000,-0.0600000,0,2022-02-08 22:12:14,2024-02-02 10:08:02
515.01,366622912,CP,08h32m16.1s,128.0670930,+11d37m50.56s,11.6307100,-9.5690000,0.060,-0.060,0,-2.1490000,0.040,-0.040,0,2458493.2839040,0.000325,-0.000325,0,3.1148931,0.0000017,-0.0000017,0,2.3721346,0.0473038,-0.0473038,0,25980.7010915,359.7051700,-359.7051700,0,12.1120086,0.2193787,-0.2193787,0,198.0921858,,,,956.8339703,,,,13.7988000,0.007,-0.007,0,442.8130000,6.8055000,-6.8055000,0,4973.0000000,172.0000000,-172.0000000,0,4.4380000,,,0,0.7495600,,,0,2019-03-22 22:54:00,2024-11-15 16:02:02
5152.01,257527578,CP,03h05m10.23s,46.2926370,-21d56m01.13s,-21.9336470,19.8450000,0.080,-0.080,0,-1.0760000,0.082,-0.082,0,2459084.8320760,0.084183,-0.084183,0,54.3212423,0.0070340,-0.0070340,0,4.0240000,0.7210000,-0.7210000,0,3708.0000000,6.4541000,-6.4541000,0,11.6348000,0.7535510,-0.7535510,0,6.7645300,,,,449.0000000,,,,10.6509000,0.008,-0.008,0,382.8980000,7.2960000,-7.2960000,0,6207.0000000,129.4000000,-129.4000000,0,3.9900000,0.0800000,-0.0800000,0,1.8200000,0.0900000,-0.0900000,0,2022-02-08 20:12:50,2024-09-18 10:08:02
5153.01,124029677,CP,06h06m09.68s,91.5403200,-19d57m12.4s,-19.9534440,8.6950000,0.041,-0.041,0,-34.5620000,0.059,-0.059,0,2459197.0929330,0.001702,-0.001702,0,20.9108406,0.0000669,-0.0000669,0,4.4780000,0.2430000,-0.2430000,0,5936.0000000,1.9659300,-1.9659300,0,11.3547000,0.5453640,-0.5453640,0,49.5559000,,,,739.0000000,,,,11.2150000,0.007,-0.007,0,390.4840000,4.4570000,-4.4570000,0,6408.0000000,125.6000000,-125.6000000,0,4.2700000,0.0900000,-0.0900000,0,1.3800000,0.0600000,-0.0600000,0,2022-02-08 20:16:35,2022-07-11 12:03:01
5174.01,49428710,CP,11h36m26.28s,174.1094970,-02d01m24.06s,-2.0233510,6.7880000,0.085,-0.085,0,-70.7920000,0.054,-0.054,0,2459527.2965170,0.002322,-0.002322,0,12.2193392,0.0000669,-0.0000669,0,4.8876935,0.2760881,-0.2760881,0,1670.1310625,73.9484900,-73.9484900,0,4.8045458,0.4249239,-0.4249239,0,100.9111624,,,,808.3726382,,,,10.6309000,0.007,-0.007,0,197.2430000,2.1815000,-2.1815000,0,5643.7700000,110.9470000,-110.9470000,0,4.3595800,0.0736267,-0.0736267,0,1.0945700,0.0513442,-0.0513442,0,2022-02-08 22:13:10,2024-06-06 10:08:02
519.01,218795833,CP,08h18m25.62s,124.6067580,-19d39m46.05s,-19.6627920,-41.9920000,0.095,-0.095,0,29.0950000,0.073,-0.073,0,2458491.8770560,0.000102,-0.000102,0,1.2652338,0.0000007,-0.0000007,0,1.2121003,0.0166939,-0.0166939,0,110215.6795079,1072.4487000,-1072.4487000,0,11.9244053,0.3808433,-0.3808433,0,53.9865076,,,,691.3390016,,,,14.4347000,0.007,-0.007,0,115.5570000,0.9295000,-0.9295000,0,3225.0000000,100.0000000,-100.0000000,0,5.0045700,0.5315160,-0.5315160,0,0.3553090,0.0109591,-0.0109591,0,2019-03-22 22:54:00,2023-12-18 10:08:01
5205.01,419411415,CP,20h55m04.96s,313.7706820,+24d21m39.52s,24.3609770,41.7720000,0.079,-0.079,0,52.1610000,0.075,-0.075,0,2459443.4706730,0.000502,-0.000502,0,1.6306523,0.0000568,-0.0000568,0,1.2020000,0.0830000,-0.0830000,0,68050.0000000,37.0700000,-37.0700000,0,11.1125000,0.4286630,-0.4286630,0,30.1966000,,,,653.0000000,,,,13.6136000,0.009,-0.009,0,86.4493000,0.4158500,-0.4158500,0,3262.0000000,157.0000000,-157.0000000,0,4.8300000,,,0,0.4000000,0.0100000,-0.0100000,0,2022-02-28 23:23:27,2024-08-22 10:08:01
521.01,27649847,CP,08h13m22.62s,123.3442570,+12d13m19.59s,12.2221080,90.4090000,0.092,-0.092,0,80.6950000,0.050,-0.050,0,2458492.7164110,0.000609,-0.000609,0,1.5428486,0.0000041,-0.0000041,0,1.1958898,0.3204524,-0.3204524,0,2154.4855781,137.5742300,-137.5742300,0,1.9653032,1.1161664,-1.1161664,0,60.0176145,,,,709.8873414,,,,12.4029000,0.007,-0.007,0,60.9425000,0.2238500,-0.2238500,0,3439.0000000,69.0000000,-69.0000000,0,4.9748600,0.4360740,-0.4360740,0,0.4200280,0.0125005,-0.0125005,0,2019-03-22 22:54:00,2025-09-18 12:03:32
5218.01,259172249,CP,19h30m39.23s,292.6634640,+71d45m46.66s,71.7629610,7.8930000,0.043,-0.043,0,17.4510000,0.052,-0.052,0,2459825.3921210,0.001492,-0.001492,0,4.2914879,0.0000949,-0.0000949,0,2.3462656,0.1366030,-0.1366030,0,19180.7233775,758.6530000,-758.6530000,0,9.3875781,0.6077101,-0.6077101,0,49.1792111,,,,675.4063492,,,,14.5179000,0.007,-0.007,0,377.4830000,3.6270000,-3.6270000,0,3937.0000000,157.0000000,-157.0000000,0,4.5900000,0.0100000,-0.0100000,0,0.6757070,0.0205381,-0.0205381,0,2022-02-28 23:23:32,2025-04-21 12:03:49
5232.01,69356857,CP,19h37m20.98s,294.3374250,+35d16m35.37s,35.2764930,-14.1190000,0.039,-0.039,0,-35.9520000,0.040,-0.040,0,2459440.0699910,0.001395,-0.001395,0,4.0966887,0.0000185,-0.0000185,0,4.5570000,0.1950000,-0.1950000,0,5620.0000000,1.7761000,-1.7761000,0,12.9734000,0.6393390,-0.6393390,0,1193.8600000,,,,1637.0000000,,,,11.7791000,0.009,-0.009,0,609.3880000,8.6305000,-8.6305000,0,6212.0000000,128.4000000,-128.4000000,0,4.0400000,0.0800000,-0.0800000,0,1.7400000,0.0800000,-0.0800000,0,2022-02-28 23:23:38,2025-04-21 12:03:49
5238.01,219016883,CP,14h53m26.13s,223.3588910,+68d51m34.1s,68.8594720,-7.5420000,0.037,-0.037,0,-18.4930000,0.032,-0.032,0,2459661.5157400,0.001381,-0.001381,0,4.8721904,0.0000111,-0.0000111,0,2.5840000,0.1500000,-0.1500000,0,2180.0000000,0.6877100,-0.6877100,0,4.8964400,0.2555330,-0.2555330,0,195.9250000,,,,1042.0000000,,,,11.6370000,0.006,-0.006,0,290.6460000,1.5395000,-1.5395000,0,5430.5000000,134.1000000,-134.1000000,0,4.4200000,0.0800000,-0.0800000,0,1.0200000,0.0500000,-0.0500000,0,2022-02-28 23:23:41,2024-08-22 10:08:01
5240.01,40055053,CP,19h32m20.11s,293.0837890,+34d56m25.43s,34.9403970,-0.5190000,0.038,-0.038,0,0.5240000,0.040,-0.040,0,2459444.9021090,0.001343,-0.001343,0,4.1793301,0.0000208,-0.0000208,0,5.1610000,0.1980000,-0.1980000,0,4900.0000000,1.1872100,-1.1872100,0,16.1603000,0.7418380,-0.7418380,0,2876.9000000,,,,2040.0000000,,,,11.6917000,0.009,-0.009,0,980.4870000,24.9510000,-24.9510000,0,7349.0000000,131.9000000,-131.9000000,0,3.9300000,0.0900000,-0.0900000,0,2.3100000,0.1000000,-0.1000000,0,2022-02-28 23:23:42,2025-01-20 12:03:29
5293.01,250111245,CP,23h43m18.88s,355.8286820,-02d02m42.34s,-2.0450950,-16.7800000,0.113,-0.113,0,0.3900000,0.059,-0.059,0,2459466.4966620,0.000968,-0.000968,0,2.9304371,0.0002822,-0.0002822,0,1.7300000,0.0870000,-0.0870000,0,50830.0000000,33.6627000,-33.6627000,0,11.8933000,,,0,31.8905000,,,,662.0000000,,,,13.9766000,0.006,-0.006,0,162.2290000,1.3055000,-1.3055000,0,3692.0000000,122.0000000,-122.0000000,0,4.7700000,,,0,0.5000000,,,0,2022-02-28 23:25:41,2024-08-22 10:08:01
530.01,387690507,CP,06h53m39.08s,103.4128330,+12d52m53.68s,12.8815780,13.6820000,0.083,-0.083,0,-62.5770000,0.073,-0.073,0,2458470.2025950,0.000649,-0.000649,0,6.3875739,0.0000047,-0.0000047,0,2.5660579,0.0870855,-0.0870855,0,23994.2960408,539.4971300,-539.4971300,0,8.6121163,0.3353539,-0.3353539,0,14.2590446,,,,495.6126203,,,,13.5287000,0.008,-0.008,0,148.7620000,1.1010000,-1.1010000,0,3688.0000000,69.0000000,-69.0000000,0,4.7819900,0.3549440,-0.3549440,0,0.5447690,0.0163464,-0.0163464,0,2019-03-28 00:07:14,2024-11-15 16:02:02
5301.01,58825110,CP,00h51m57.79s,12.9908010,+13d04m42.14s,13.0783710,5.7610000,0.088,-0.088,0,-5.4450000,0.053,-0.053,0,2459494.1470120,0.001714,-0.001714,0,5.8588751,0.0000250,-0.0000250,0,3.5810000,0.2010000,-0.2010000,0,2690.0000000,1.2277100,-1.2277100,0,12.1366000,0.7404870,-0.7404870,0,429.7940000,,,,1268.0000000,,,,11.1893000,0.007,-0.007,0,629.1610000,20.0020000,-20.0020000,0,6418.0000000,133.4000000,-133.4000000,0,3.8200000,0.0900000,-0.0900000,0,2.3100000,0.1300000,-0.1300000,0,2022-02-28 23:27:32,2025-04-21 12:03:49
5319.01,246965431,CP,02h20m51.25s,35.2135560,+23d31m13.59s,23.5204410,41.9690000,0.122,-0.122,0,-86.7430000,0.084,-0.084,0,2459884.0416810,0.003152,-0.003152,0,4.0785273,0.0000170,-0.0000170,0,1.5610000,0.5530000,-0.5530000,0,4530.0000000,40.2943000,-40.2943000,0,3.7468100,0.6176290,-0.6176290,0,38.7885000,,,,695.0000000,,,,12.0828000,0.006,-0.006,0,61.1710000,0.2085000,-0.2085000,0,3580.0000000,124.3000000,-124.3000000,0,4.7700000,0.1800000,-0.1800000,0,0.4800000,0.0700000,-0.0700000,0,2022-02-28 23:27:40,2025-05-16 12:03:36
532.01,144700903,CP,05h40m19.21s,85.0800540,+11d33m45.49s,11.5626370,23.3680000,0.061,-0.061,0,-38.0990000,0.047,-0.047,0,2458470.5808370,0.000461,-0.000461,0,2.3266400,0.0000028,-0.0000028,0,1.6497284,0.2549551,-0.2549551,0,7844.7831198,275.5243500,-275.5243500,0,5.5911206,1.0404642,-1.0404642,0,87.0961414,,,,779.1471354,,,,12.6785000,0.007,-0.007,0,135.0470000,0.5480000,-0.5480000,0,3946.0000000,69.0000000,-69.0000000,0,4.6903900,0.3304390,-0.3304390,0,0.6236090,0.0186859,-0.0186859,0,2019-03-28 00:07:14,2024-11-14 17:22:21
5344.01,16005254,CP,04h13m03.89s,63.2662160,+20d54m54.57s,20.9151570,40.2910000,0.100,-0.100,0,-22.0200000,0.075,-0.075,0,2459522.8252100,0.001175,-0.001175,0,3.7927572,0.0001820,-0.0001820,0,1.4700000,0.0960000,-0.0960000,0,24440.0000000,16.4604000,-16.4604000,0,9.6631200,0.3903880,-0.3903880,0,13.7486000,,,,536.0000000,,,,13.2239000,0.007,-0.007,0,138.3670000,1.3235000,-1.3235000,0,3575.0000000,157.0000000,-157.0000000,0,4.6700000,0.0100000,-0.0100000,0,0.5800000,0.0200000,-0.0200000,0,2022-02-28 23:29:38,2025-04-21 12:03:49
5349.01,26054627,CP,03h30m51.02s,52.7125700,+20d52m46.66s,20.8796280,37.1400000,0.131,-0.131,0,-19.3820000,0.089,-0.089,0,2459521.8138260,0.001781,-0.001781,0,3.3176675,0.0001424,-0.0001424,0,1.7960000,0.1410000,-0.1410000,0,25010.0000000,20.8026000,-20.8026000,0,9.4267100,0.4098750,-0.4098750,0,29.6839000,,,,650.0000000,,,,13.8117000,0.007,-0.007,0,188.3360000,2.1015000,-2.1015000,0,3640.0000000,157.0000000,-157.0000000,0,4.6600000,0.0100000,-0.0100000,0,0.5900000,0.0200000,-0.0200000,0,2022-02-28 23:29:40,2025-09-25 12:04:21
5388.01,407591297,CP,10h08m42.36s,152.1765170,+35d32m51.21s,35.5475570,192.5360000,0.065,-0.065,0,133.1210000,0.058,-0.058,0,2459630.8957480,0.001503,-0.001503,0,2.5946750,0.0000092,-0.0000092,0,0.3130000,0.2180000,-0.2180000,0,1070.0000000,260.8120000,-260.8120000,0,1.8942600,0.5588970,-0.5588970,0,3.3023100,,,,375.0000000,,,,10.5737000,0.007,-0.007,0,18.5226000,0.0166500,-0.0166500,0,3495.0000000,157.0000000,-157.0000000,0,4.9116400,0.0041128,-0.0041128,0,0.3100000,0.0100000,-0.0100000,0,2022-03-24 21:34:48,2025-04-21 12:03:49
5398.01,8260536,CP,10h47m31.09s,161.8795570,+36d19m45.96s,36.3294340,1.3300000,0.055,-0.055,0,6.7430000,0.066,-0.066,0,2459616.4920550,0.000452,-0.000452,0,10.5909230,0.0006842,-0.0006842,0,4.1050000,0.0760000,-0.0760000,0,10290.0000000,0.5490750,-0.5490750,0,11.1189000,0.4397770,-0.4397770,0,118.4130000,,,,919.0000000,,,,9.5805500,0.006,-0.006,0,130.8550000,0.6820000,-0.6820000,0,6017.1000000,99.5000000,-99.5000000,0,4.4400000,0.0700000,-0.0700000,0,1.0500000,0.0400000,-0.0400000,0,2022-03-24 21:38:40,2024-10-04 10:08:02
5398.02,8260536,CP,10h47m31.09s,161.8795570,+36d19m45.96s,36.3294340,1.3300000,0.055,-0.055,0,6.7430000,0.066,-0.066,0,2459628.6180830,0.001991,-0.001991,0,4.7728997,0.0009118,-0.0009118,0,2.9060000,0.3160000,-0.3160000,0,920.0000000,1.0043100,-1.0043100,0,3.3021300,0.1728790,-0.1728790,0,370.6030000,,,,1222.0000000,,,,9.5805500,0.006,-0.006,0,130.8550000,0.6820000,-0.6820000,0,6017.1000000,99.5000000,-99.5000000,0,4.4400000,0.0700000,-0.0700000,0,1.0500000,0.0400000,-0.0400000,0,2022-03-24 21:38:39,2024-10-04 10:08:02
540.01,200322593,CP,05h05m14.33s,76.3096950,-47d56m15.14s,-47.9375390,-66.0850000,0.082,-0.082,0,25.0770000,0.093,-0.093,0,2459175.1416470,0.000952,-0.000952,0,1.2391534,0.0000049,-0.0000049,0,0.4887749,0.1137868,-0.1137868,0,2318.6594409,132.7319500,-132.7319500,0,0.9654706,0.4161871,-0.4161871,0,21.6623126,,,,550.2321395,,,,11.5045000,0.007,-0.007,0,14.0022000,0.0088500,-0.0088500,0,3042.0000000,,,0,4.4380000,,,0,0.1971170,0.0059257,-0.0059257,0,2019-05-07 17:42:38,2024-09-10 10:08:02
544.01,50618703,CP,05h29m09.62s,82.2900720,-00d20m34.43s,-0.3428980,34.2970000,0.063,-0.063,0,-78.1310000,0.058,-0.058,0,2458469.7569830,0.000482,-0.000482,0,1.5483542,0.0000042,-0.0000042,0,1.2030925,0.1491982,-0.1491982,0,926.4111032,47.3157730,-47.3157730,0,2.1601741,0.6412675,-0.6412675,0,240.1950345,,,,1004.0625199,,,,9.6504000,0.006,-0.006,0,41.1166000,0.0734000,-0.0734000,0,4665.0000000,177.0000000,-177.0000000,0,4.6763100,0.3167360,-0.3167360,0,0.6634140,0.0607689,-0.0607689,0,2019-03-28 00:07:14,2021-10-29 12:59:15
5467.01,83275782,CP,06h17m34.49s,94.3937120,+28d26m42.9s,28.4452510,0.7430000,0.066,-0.066,0,-13.7960000,0.057,-0.057,0,2459545.3531550,0.001502,-0.001502,0,2.6570006,0.0001021,-0.0001021,0,2.1250000,0.1090000,-0.1090000,0,4050.0000000,1.4004900,-1.4004900,0,10.4864000,0.6465180,-0.6465180,0,688.5840000,,,,1427.0000000,,,,11.8423000,0.006,-0.006,0,565.3590000,11.4265000,-11.4265000,0,6328.7000000,108.0000000,-108.0000000,0,4.1100000,0.0900000,-0.0900000,0,1.6300000,0.0900000,-0.0900000,0,2022-04-20 18:23:00,2025-01-20 12:03:29
552.01,44737596,CP,04h03m47.85s,60.9493920,-25d24m32.12s,-25.4089210,12.8720000,0.038,-0.038,0,-1.7530000,0.048,-0.048,0,2458413.0604350,0.000354,-0.000354,0,2.7886540,0.0000031,-0.0000031,0,1.8900186,0.0518244,-0.0518244,0,26339.9057953,482.1143800,-482.1143800,0,9.6651260,0.3510175,-0.3510175,0,51.9487662,,,,684.7208601,,,,13.8231000,0.007,-0.007,0,194.9640000,1.1180000,-1.1180000,0,3654.0000000,162.0000000,-162.0000000,0,4.4380000,,,0,0.5871060,0.0175241,-0.0175241,0,2019-05-17 18:40:33,2024-09-10 10:08:02
554.01,407966340,CP,04h02m59.6s,60.7483360,+09d12m27.96s,9.2077680,89.5670000,0.113,-0.113,0,-165.7620000,0.056,-0.056,0,2458442.6154300,0.000885,-0.000885,0,7.0491608,0.0000077,-0.0000077,0,3.5024531,0.0891205,-0.0891205,0,300.5227138,8.9604670,-8.9604670,0,2.8464941,0.1337324,-0.1337324,0,489.6346689,,,,1199.7417985,,,,6.4386000,0.006,-0.006,0,45.6181000,0.1250500,-0.1250500,0,6337.8700000,44.6906000,-44.6906000,0,4.4380000,,,0,1.4271700,0.0557185,-0.0557185,0,2019-04-03 17:54:53,2025-04-21 12:03:49
554.02,407966340,CP,04h02m59.6s,60.7483360,+09d12m27.96s,9.2077680,89.5670000,0.113,-0.113,0,-165.7620000,0.056,-0.056,0,2458438.4758880,0.001244,-0.001244,0,3.0440441,0.0000092,-0.0000092,0,1.3542885,0.0729524,-0.0729524,0,82.7350431,9.1999390,-9.1999390,0,1.3337425,0.5104449,-0.5104449,0,1500.1020491,,,,1587.2668665,,,,6.4386000,0.006,-0.006,0,45.6181000,0.1250500,-0.1250500,0,6337.8700000,44.6906000,-44.6906000,0,4.4380000,,,0,1.4271700,0.0557185,-0.0557185,0,2022-04-20 20:40:06,2025-04-21 12:03:49
5542.01,466206508,CP,20h11m11.62s,302.7984230,-61d08m07.68s,-61.1354660,-6.1450000,0.052,-0.052,0,-3.0220000,0.045,-0.045,0,2458979.8459730,0.001863,-0.001863,0,75.1247037,0.0007741,-0.0007741,0,8.5990000,0.7490000,-0.7490000,0,11171.0000000,7.3494500,-7.3494500,0,13.8062000,0.8499970,-0.8499970,0,7.6236000,,,,462.0000000,,,,11.8452000,0.006,-0.006,0,348.8490000,3.6410000,-3.6410000,0,5392.9000000,124.1000000,-124.1000000,0,4.2000000,0.0800000,-0.0800000,0,1.2700000,0.0700000,-0.0700000,0,2022-05-17 20:07:48,2024-09-18 10:08:02
555.01,170849515,CP,04h41m21.54s,70.3397670,-32d19m13.5s,-32.3204170,-5.4290000,0.057,-0.057,0,-38.6090000,0.090,-0.090,0,2458438.1475080,0.000585,-0.000585,0,1.9416366,0.0000033,-0.0000033,0,1.9321358,0.0801912,-0.0801912,0,32945.1347849,1000.5265500,-1000.5265500,0,11.7569044,0.5201643,-0.5201643,0,127.6742735,,,,857.3252177,,,,14.8570000,0.007,-0.007,0,385.6890000,5.7415000,-5.7415000,0,3837.0000000,133.0000000,-133.0000000,0,4.7260800,0.4003880,-0.4003880,0,0.6336680,0.0202681,-0.0202681,0,2019-04-03 17:54:53,2024-09-10 10:08:02
5557.01,323687123,CP,09h08m48.37s,137.2015440,+11d51m44.1s,11.8622500,-458.4960000,0.104,-0.104,0,192.6290000,0.068,-0.068,0,2459502.3427610,0.001181,-0.001181,0,4.0179805,0.0000192,-0.0000192,0,1.1195616,0.3302883,-0.3302883,0,2808.9118424,278.2864700,-278.2864700,0,1.1017624,0.3346851,-0.3346851,0,4.6439935,,,,374.4058708,,,,12.4289000,0.007,-0.007,0,21.8182000,0.0307000,-0.0307000,0,3166.0000000,157.0000000,-157.0000000,0,5.0742800,0.0272770,-0.0272770,0,0.1943570,0.0058894,-0.0058894,0,2022-05-17 20:08:55,2024-06-06 10:08:02
